timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2020-07-09 20:10:00,24.613000000000003,41.273999999999994,24.520000000000003,40.974,20.199999999999996,99.0,23.699999999999996,99.89999999999999,20.580000000000005,57.61,4.0,1.0,1.0,1.0
2020-07-09 20:20:00,24.669999999999998,41.096,24.520000000000003,40.994,20.199999999999996,99.0,23.82,99.89999999999999,20.800000000000004,57.410000000000004,4.0,1.0,1.0,1.0
2020-07-09 20:30:00,24.723,40.944,24.520000000000003,41.065,20.15,100.0,23.880000000000003,99.89999999999999,20.7,57.45,4.0,1.0,1.0,1.0
2020-07-09 20:40:00,24.723,40.798,24.518000000000004,41.080000000000005,20.15,100.0,23.84,99.89999999999999,20.66,57.42999999999999,4.0,1.0,1.0,1.0
2020-07-09 20:50:00,24.723,40.772000000000006,24.523000000000003,41.085,20.0,100.0,23.900000000000002,99.89999999999999,20.82,57.1,4.0,1.0,1.0,1.0
2020-07-09 21:00:00,24.723,40.803000000000004,24.520000000000003,41.12400000000001,20.099999999999998,100.0,23.819999999999997,99.89999999999999,20.58,57.65,4.0,1.0,1.0,1.0
2020-07-09 21:10:00,24.723,40.766000000000005,24.520000000000003,41.138,20.0,100.0,23.880000000000003,99.89999999999999,20.859999999999996,56.79999999999999,4.0,1.0,1.0,1.0
2020-07-09 21:20:00,24.723,40.808,24.520000000000003,41.120999999999995,20.099999999999998,100.0,23.900000000000002,99.89999999999999,20.839999999999996,57.35,4.0,1.0,1.0,1.0
2020-07-09 21:30:00,24.723,40.8,24.520000000000003,41.199999999999996,20.099999999999998,100.0,23.94,99.89999999999999,20.86,57.129999999999995,4.0,1.0,1.0,1.0
2020-07-09 21:40:00,24.726,40.791999999999994,24.52,41.220000000000006,20.1,100.0,24.059999999999995,99.9,20.92,56.86,4.0,1.0,1.0,1.0
2020-07-09 21:50:00,24.738,40.866,24.520000000000003,41.22,20.15,100.0,24.099999999999998,99.89999999999999,21.040000000000003,56.65,4.0,1.0,1.0,1.0
2020-07-09 22:00:00,24.723,40.86200000000001,24.520000000000003,41.242,20.249999999999996,100.0,24.15,99.89999999999999,21.139999999999997,56.249999999999986,4.0,1.0,1.0,1.0
2020-07-09 22:10:00,24.726,40.896,24.520000000000003,41.269000000000005,20.250000000000004,100.0,24.099999999999998,99.89999999999999,20.9,57.17999999999999,4.0,1.0,1.0,1.0
2020-07-09 22:20:00,24.72,40.92000000000001,24.520000000000003,41.260000000000005,20.300000000000004,100.0,24.099999999999998,99.89999999999999,20.94,56.7,4.0,1.0,1.0,1.0
2020-07-09 22:30:00,24.72,41.0,24.523000000000003,41.300000000000004,20.300000000000004,100.0,24.099999999999998,99.89999999999999,20.86,57.629999999999995,4.0,1.0,1.0,1.0
2020-07-09 22:40:00,24.72,41.01,24.520000000000003,41.30200000000001,20.300000000000004,100.0,24.099999999999998,99.89999999999999,21.0,56.82000000000001,4.0,1.0,1.0,1.0
2020-07-09 22:50:00,24.726,41.036,24.523000000000003,41.31400000000001,20.35,100.0,24.119999999999997,99.89999999999999,21.059999999999995,57.11,4.0,1.0,1.0,1.0
2020-07-09 23:00:00,24.72,41.062,24.520000000000003,41.33,20.400000000000002,100.0,24.159999999999997,99.89999999999999,21.060000000000002,57.44,4.0,1.0,1.0,1.0
2020-07-09 23:10:00,24.723,41.08800000000001,24.523000000000003,41.372,20.400000000000002,100.0,24.189999999999994,99.89999999999999,21.32,55.919999999999995,4.0,1.0,1.0,1.0
2020-07-09 23:20:00,24.723,41.10000000000001,24.520000000000003,41.39199999999999,20.400000000000002,100.0,24.179999999999996,99.89999999999999,21.000000000000004,57.78000000000001,4.0,1.0,1.0,1.0
2020-07-09 23:30:00,24.723,41.135999999999996,24.449,41.455,20.400000000000002,100.0,24.189999999999994,99.89999999999999,21.220000000000002,56.45,4.0,1.0,1.0,1.0
2020-07-09 23:40:00,24.723,41.19200000000001,24.436,41.464,20.400000000000002,100.0,24.199999999999996,99.89999999999999,21.340000000000003,56.510000000000005,4.0,1.0,1.0,1.0
2020-07-09 23:50:00,24.72,41.212,24.434,41.495000000000005,20.45,100.0,24.199999999999996,99.89999999999999,21.060000000000002,57.96,4.0,1.0,1.0,1.0
2020-07-10 00:00:00,24.723,41.263999999999996,24.420000000000005,41.547000000000004,20.45,100.0,24.279999999999994,99.89999999999999,21.160000000000004,57.34999999999999,4.0,1.0,1.0,1.0
2020-07-10 00:10:00,24.723,41.32299999999999,24.418,41.584,20.799999999999997,100.0,24.339999999999996,99.89999999999999,21.2,57.31,4.0,1.0,1.0,1.0
2020-07-10 00:20:00,24.723,41.38000000000001,24.418000000000006,41.597,20.599999999999998,100.0,24.34,99.89999999999999,21.28,57.31,4.0,1.0,1.0,1.0
2020-07-10 00:30:00,24.7,41.426,24.42,41.64,20.6,100.0,24.439999999999998,99.9,21.520000000000003,56.36,4.0,1.0,1.0,1.0
